alert_id,alert_date,rule_id,analyst_id,risk_score,alert_amount,alert_age_days,review_minutes,disposition,sar_flag,rule_name,channel_focus,false_positive_flag,escalated_flag,month
ALT00876,2026-03-05,R006,ANL01,49.0,5244.16,5,33,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-03
ALT00877,2026-04-30,R002,ANL04,87.0,121639.88,14,40,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-04
ALT00878,2026-02-26,R006,ANL08,40.0,8698.95,2,24,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-02
ALT00879,2026-02-03,R003,ANL07,20.0,15130.73,2,23,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-02
ALT00880,2026-03-21,R002,ANL08,84.0,129445.77,3,41,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-03
ALT00881,2026-08-12,R001,ANL10,34.0,52457.17,8,47,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-08
ALT00882,2026-05-27,R005,ANL03,66.0,19755.73,14,42,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-05
ALT00883,2026-06-07,R007,ANL09,75.0,7848.2,9,32,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-06
ALT00884,2026-03-20,R007,ANL08,60.0,64387.53,7,26,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT00885,2026-05-15,R005,ANL03,52.0,29621.14,12,53,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-05
ALT00886,2026-07-19,R001,ANL02,59.0,34035.14,11,38,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT00887,2026-07-20,R004,ANL04,64.0,13839.19,21,67,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT00888,2026-08-18,R005,ANL04,80.0,16542.98,2,8,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-08
ALT00889,2026-09-30,R006,ANL08,74.0,12875.39,4,26,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-09
ALT00890,2026-06-30,R002,ANL09,82.0,23261.96,4,32,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-06
ALT00891,2026-01-25,R002,ANL01,69.0,721961.66,5,62,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT00892,2026-09-12,R001,ANL08,26.0,6466.28,17,8,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-09
ALT00893,2026-08-03,R003,ANL01,53.0,15509.98,10,35,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-08
ALT00894,2026-01-17,R007,ANL10,29.0,11892.04,10,32,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-01
ALT00895,2026-06-11,R001,ANL10,60.0,12344.17,6,60,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT00896,2026-04-01,R003,ANL11,76.0,81269.68,4,8,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-04
ALT00897,2026-03-18,R001,ANL08,42.0,24772.72,2,21,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT00898,2026-07-23,R004,ANL03,99.0,28179.49,20,41,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT00899,2026-06-21,R001,ANL06,71.0,13518.4,14,51,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT00900,2026-06-29,R008,ANL08,80.0,19038.15,1,37,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-06
ALT00901,2026-08-29,R002,ANL07,5.0,4776.66,2,43,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-08
ALT00902,2026-09-07,R001,ANL04,39.0,2320.1,3,8,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-09
ALT00903,2026-03-02,R005,ANL12,70.0,36857.78,9,23,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-03
ALT00904,2026-06-23,R008,ANL06,33.0,19591.31,12,8,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-06
ALT00905,2026-03-01,R003,ANL04,43.0,59074.93,7,36,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-03
ALT00906,2026-04-20,R007,ANL12,65.0,2903.96,12,35,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-04
ALT00907,2026-03-10,R006,ANL08,51.0,2766.91,5,17,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-03
ALT00908,2026-06-14,R007,ANL12,91.0,32433.99,19,45,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT00909,2026-01-02,R003,ANL05,81.0,8454.19,17,14,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-01
ALT00910,2026-05-20,R001,ANL02,41.0,55327.48,21,52,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT00911,2026-02-19,R005,ANL04,53.0,242014.6,3,27,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-02
ALT00912,2026-07-04,R001,ANL04,80.0,159633.33,20,57,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT00913,2026-09-29,R006,ANL09,46.0,60098.36,3,31,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-09
ALT00914,2026-09-03,R007,ANL04,33.0,19191.95,6,50,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-09
ALT00915,2026-05-07,R004,ANL04,74.0,14899.37,10,27,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT00916,2026-01-08,R003,ANL04,49.0,8942.13,4,48,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-01
ALT00917,2026-05-09,R005,ANL04,73.0,18955.87,3,57,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-05
ALT00918,2026-07-31,R002,ANL12,52.0,10889.31,21,38,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-07
ALT00919,2026-03-01,R007,ANL05,43.0,88789.09,5,25,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-03
ALT00920,2026-04-15,R001,ANL06,64.0,16744.52,33,12,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-04
ALT00921,2026-03-13,R003,ANL07,41.0,45608.94,8,35,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-03
ALT00922,2026-08-25,R001,ANL06,49.0,12814.8,12,50,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-08
ALT00923,2026-03-27,R008,ANL10,73.0,56607.13,4,22,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-03
ALT00924,2026-02-09,R004,ANL09,48.0,17049.89,2,44,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-02
ALT00925,2026-08-21,R002,ANL04,60.0,50604.43,7,38,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-08
ALT00926,2026-03-06,R006,ANL06,51.0,67555.87,7,28,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-03
ALT00927,2026-05-05,R004,ANL06,48.0,20769.12,11,33,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT00928,2026-03-04,R002,ANL03,32.0,24213.15,9,46,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-03
ALT00929,2026-07-29,R007,ANL04,76.0,97865.08,14,67,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-07
ALT00930,2026-05-15,R003,ANL03,59.0,27286.65,15,58,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-05
ALT00931,2026-04-15,R001,ANL03,73.0,84420.66,2,40,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT00932,2026-05-27,R001,ANL03,56.0,4964.24,10,23,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT00933,2026-03-23,R001,ANL09,70.0,212863.73,14,40,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT00934,2026-03-26,R001,ANL06,79.0,16906.24,4,49,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT00935,2026-04-21,R004,ANL01,69.0,13343.21,6,40,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT00936,2026-09-25,R005,ANL08,49.0,17614.66,8,33,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-09
ALT00937,2026-07-07,R004,ANL12,82.0,76841.23,5,56,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-07
ALT00938,2026-05-05,R002,ANL12,49.0,5375.57,8,41,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-05
ALT00939,2026-09-14,R006,ANL10,57.0,33131.01,14,34,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-09
ALT00940,2026-04-10,R007,ANL01,90.0,11609.68,8,13,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-04
ALT00941,2026-05-04,R005,ANL07,49.0,25143.69,4,45,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-05
ALT00942,2026-01-05,R008,ANL02,64.0,6462.67,4,38,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-01
ALT00943,2026-08-18,R007,ANL10,27.0,19551.02,10,19,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-08
ALT00944,2026-09-08,R004,ANL09,41.0,64676.45,5,48,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-09
ALT00945,2026-09-24,R004,ANL07,36.0,7481.48,13,42,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-09
ALT00946,2026-05-15,R006,ANL08,67.0,51692.51,7,8,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-05
ALT00947,2026-02-08,R001,ANL12,41.0,16160.09,12,36,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT00948,2026-03-02,R002,ANL10,86.0,9049.81,4,49,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-03
ALT00949,2026-07-08,R001,ANL06,51.0,94087.09,3,33,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT00950,2026-03-12,R005,ANL10,53.0,4720.34,3,8,Escalate to Case,1,High-Value Wire,Wire,0,1,2026-03
ALT00951,2026-08-05,R005,ANL07,53.0,3291.56,22,33,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-08
ALT00952,2026-09-12,R001,ANL11,86.0,25759.85,4,40,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-09
ALT00953,2026-06-30,R007,ANL01,62.0,11649.98,15,40,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-06
ALT00954,2026-05-02,R004,ANL09,69.0,24559.36,4,41,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-05
ALT00955,2026-06-27,R006,ANL03,44.0,29809.93,10,37,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-06
ALT00956,2026-04-04,R003,ANL05,95.0,32711.99,9,10,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-04
ALT00957,2026-06-16,R003,ANL01,66.0,17540.25,7,43,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-06
ALT00958,2026-02-12,R008,ANL06,63.0,87531.73,2,41,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-02
ALT00959,2026-03-21,R005,ANL12,56.0,13495.17,6,26,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-03
ALT00960,2026-03-25,R007,ANL03,46.0,17528.28,12,43,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-03
ALT00961,2026-04-30,R007,ANL04,65.0,4145.92,17,23,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-04
ALT00962,2026-04-12,R003,ANL10,59.0,59976.19,14,37,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-04
ALT00963,2026-05-05,R004,ANL03,73.0,12213.8,3,32,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-05
ALT00964,2026-07-05,R008,ANL11,65.0,18307.89,8,58,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-07
ALT00965,2026-02-15,R001,ANL02,50.0,14720.29,2,44,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-02
ALT00966,2026-03-29,R001,ANL08,29.0,5112.89,2,29,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-03
ALT00967,2026-07-15,R006,ANL10,75.0,10848.93,2,52,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-07
ALT00968,2026-09-30,R002,ANL10,55.0,9601.3,11,28,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-09
ALT00969,2026-03-28,R001,ANL04,57.0,29638.12,12,32,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT00970,2026-05-19,R005,ANL03,52.0,316601.09,3,46,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-05
ALT00971,2026-06-02,R007,ANL02,93.0,16114.78,6,54,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-06
ALT00972,2026-09-10,R004,ANL06,51.0,23712.77,4,31,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-09
ALT00973,2026-08-04,R004,ANL07,57.0,15265.31,17,40,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-08
ALT00974,2026-07-17,R001,ANL06,46.0,7853.8,14,37,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT00975,2026-02-15,R004,ANL12,41.0,12513.26,4,26,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-02
ALT00976,2026-08-01,R002,ANL11,60.0,4660.53,13,22,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-08
ALT00977,2026-07-28,R004,ANL09,34.0,6515.65,6,17,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT00978,2026-06-13,R008,ANL05,67.0,12500.89,18,71,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-06
ALT00979,2026-06-16,R002,ANL11,56.0,11896.5,7,18,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-06
ALT00980,2026-06-25,R008,ANL11,36.0,9031.82,11,46,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-06
ALT00981,2026-05-20,R004,ANL02,60.0,62409.5,18,72,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT00982,2026-04-10,R004,ANL04,100.0,30329.9,15,30,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT00983,2026-02-26,R003,ANL05,67.0,4915.56,12,8,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-02
ALT00984,2026-08-16,R007,ANL11,61.0,60007.13,12,45,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-08
ALT00985,2026-03-28,R003,ANL11,56.0,6332.02,3,27,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-03
ALT00986,2026-07-01,R008,ANL03,61.0,47756.11,10,20,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-07
ALT00987,2026-05-16,R006,ANL07,96.0,30051.13,5,45,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-05
ALT00988,2026-09-01,R003,ANL07,52.0,163892.34,8,32,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT00989,2026-01-17,R001,ANL09,92.0,17581.72,21,49,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-01
ALT00990,2026-09-30,R006,ANL02,63.0,1018.4,14,30,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-09
ALT00991,2026-08-16,R003,ANL12,65.0,49565.35,6,45,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-08
ALT00992,2026-06-08,R001,ANL03,86.0,13461.56,4,51,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT00993,2026-08-22,R008,ANL09,51.0,4168.41,6,12,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-08
ALT00994,2026-01-10,R001,ANL05,53.0,150321.03,16,60,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-01
ALT00995,2026-05-24,R005,ANL11,61.0,35339.21,2,8,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-05
ALT00996,2026-08-08,R004,ANL08,77.0,167155.2,2,46,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-08
ALT00997,2026-09-10,R003,ANL11,41.0,29379.17,13,28,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-09
ALT00998,2026-07-19,R002,ANL07,41.0,60478.62,16,59,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-07
ALT00999,2026-01-04,R004,ANL08,53.0,51502.1,8,35,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-01
ALT01000,2026-01-02,R005,ANL08,24.0,56038.91,9,29,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-01
ALT01001,2026-03-15,R002,ANL12,58.0,18965.71,12,67,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-03
ALT01002,2026-06-28,R005,ANL10,88.0,116756.13,33,47,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-06
ALT01003,2026-02-16,R008,ANL05,67.0,89099.38,3,21,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-02
ALT01004,2026-07-04,R003,ANL12,59.0,13863.06,13,27,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-07
ALT01005,2026-06-11,R002,ANL07,61.0,1642.12,6,22,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-06
ALT01006,2026-01-22,R008,ANL11,84.0,6440.14,17,19,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-01
ALT01007,2026-01-19,R004,ANL08,55.0,11143.63,11,28,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-01
ALT01008,2026-03-21,R005,ANL04,51.0,70193.69,0,31,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-03
ALT01009,2026-09-03,R003,ANL06,54.0,10557.66,8,25,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-09
ALT01010,2026-07-23,R004,ANL06,46.0,31692.34,1,31,Escalate to Case,1,Unusual Volume Increase,All,0,1,2026-07
ALT01011,2026-04-05,R002,ANL10,58.0,14989.63,12,8,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-04
ALT01012,2026-01-03,R007,ANL01,45.0,196726.85,6,58,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-01
ALT01013,2026-09-01,R003,ANL09,54.0,23357.81,3,38,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-09
ALT01014,2026-02-26,R001,ANL11,53.0,182714.55,10,28,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT01015,2026-04-24,R002,ANL01,47.0,6865.34,3,34,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-04
ALT01016,2026-07-29,R001,ANL11,66.0,5320.65,6,24,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT01017,2026-06-25,R008,ANL06,69.0,37266.67,6,23,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-06
ALT01018,2026-06-04,R002,ANL04,46.0,21448.46,14,48,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-06
ALT01019,2026-06-20,R001,ANL01,30.0,12885.79,15,35,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT01020,2026-08-11,R004,ANL12,73.0,22466.42,7,20,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-08
ALT01021,2026-07-23,R005,ANL05,63.0,44146.75,22,30,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-07
ALT01022,2026-03-02,R007,ANL04,38.0,3219.79,2,22,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT01023,2026-04-28,R007,ANL09,61.0,28837.7,2,23,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-04
ALT01024,2026-08-21,R003,ANL03,49.0,27177.86,15,36,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-08
ALT01025,2026-05-31,R004,ANL02,72.0,93690.29,1,42,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT01026,2026-03-03,R002,ANL11,6.0,6199.43,2,17,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-03
ALT01027,2026-04-07,R004,ANL03,58.0,23060.23,4,42,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-04
ALT01028,2026-02-13,R005,ANL09,69.0,38078.29,12,45,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-02
ALT01029,2026-03-11,R005,ANL09,66.0,12404.74,8,20,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-03
ALT01030,2026-07-24,R006,ANL03,57.0,5266.61,6,44,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-07
ALT01031,2026-05-19,R002,ANL09,95.0,25389.96,19,37,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-05
ALT01032,2026-05-07,R005,ANL01,60.0,8860.01,5,33,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-05
ALT01033,2026-04-11,R005,ANL03,69.0,17662.78,12,43,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-04
ALT01034,2026-04-27,R002,ANL08,65.0,20840.14,6,35,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-04
ALT01035,2026-03-04,R004,ANL09,55.0,49611.01,14,52,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-03
ALT01036,2026-06-10,R001,ANL07,73.0,27178.97,3,17,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-06
ALT01037,2026-05-07,R001,ANL10,26.0,4066.53,2,58,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT01038,2026-03-01,R001,ANL10,54.0,1345.46,13,54,Escalate to Case,1,Structuring / Cash Activity,Cash,0,1,2026-03
ALT01039,2026-02-07,R002,ANL08,51.0,146382.25,15,26,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-02
ALT01040,2026-02-02,R002,ANL09,67.0,17622.73,6,27,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-02
ALT01041,2026-02-17,R001,ANL02,72.0,85088.75,9,42,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT01042,2026-09-24,R002,ANL04,76.0,108645.61,16,28,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-09
ALT01043,2026-04-09,R001,ANL05,18.0,32989.22,2,38,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT01044,2026-09-30,R002,ANL09,38.0,74287.22,8,21,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-09
ALT01045,2026-05-24,R004,ANL05,91.0,10049.35,9,50,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT01046,2026-06-29,R005,ANL05,71.0,18430.13,6,51,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-06
ALT01047,2026-08-06,R004,ANL08,56.0,15601.05,4,34,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-08
ALT01048,2026-06-28,R005,ANL07,64.0,32527.73,3,24,Escalate to Case,1,High-Value Wire,Wire,0,1,2026-06
ALT01049,2026-03-17,R002,ANL08,73.0,28859.2,12,28,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-03
ALT01050,2026-01-10,R002,ANL09,65.0,19895.37,8,35,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-01
ALT01051,2026-07-24,R001,ANL06,53.0,29157.57,12,17,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-07
ALT01052,2026-02-03,R001,ANL08,49.0,25261.87,0,25,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT01053,2026-07-28,R002,ANL08,19.0,14506.23,10,36,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-07
ALT01054,2026-06-27,R007,ANL08,47.0,9823.53,4,39,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT01055,2026-06-19,R001,ANL05,56.0,73670.59,23,27,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-06
ALT01056,2026-05-24,R002,ANL04,23.0,26188.01,7,54,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-05
ALT01057,2026-03-19,R003,ANL10,91.0,17442.99,8,36,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-03
ALT01058,2026-08-01,R002,ANL08,77.0,29348.74,3,28,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-08
ALT01059,2026-02-28,R001,ANL06,100.0,43425.48,1,31,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT01060,2026-02-15,R002,ANL09,47.0,4951.81,7,39,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-02
ALT01061,2026-06-28,R003,ANL04,27.0,3868.28,5,38,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-06
ALT01062,2026-04-20,R003,ANL03,48.0,137093.01,4,28,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-04
ALT01063,2026-01-17,R005,ANL08,53.0,4846.85,6,38,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-01
